O3,NO,NO2,NOx,SO2,CO,PM10,PM2_5,WindDir,WindSpeed,Temp,datetime,hour,dayofweek,hour_sin,hour_cos,dow_sin,dow_cos,SO2_lag_1,SO2_lag_6,SO2_lag_12,SO2_lag_24
28.48862,2.40821,12.33932,16.03186,0.50324,0.065097,8.2,5.236,170.0,4.6,12.6,2021-08-11 06:00:00,6.0,2.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.50324,0.0,0.50324,0.67099
31.9312,2.35019,12.56079,16.16436,0.25162,0.071015,10.6,6.462,179.1,5.2,13.1,2021-08-11 07:00:00,7.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.50324,0.50324,0.0,0.75486
35.32389,3.27865,13.69873,18.72592,0.56614,0.073974,11.15,6.25,195.0,5.4,13.9,2021-08-11 08:00:00,8.0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.25162,0.50324,0.50324,0.50324
32.52991,3.91698,15.76736,21.7733,0.50324,0.062138,17.4,6.816,208.4,5.6,14.9,2021-08-11 09:00:00,9.0,2.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.50324,0.50324,0.0,0.75486
25.34539,8.03705,20.49122,32.81453,0.81776,0.062138,11.35,6.085,206.3,4.7,14.9,2021-08-11 10:00:00,10.0,2.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.75486,0.50324,1.00648,0.25162
28.08948,5.45475,15.48522,23.84906,0.50324,0.047343,7.05,4.175,210.3,4.7,15.1,2021-08-11 11:00:00,11.0,2.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.50324,0.81776,0.50324,0.25162
30.08518,6.12209,18.52516,27.91223,0.69195,0.029589,6.325,3.774,242.6,5.4,15.2,2021-08-11 12:00:00,12.0,2.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.75486,0.50324,0.75486,0.50324
49.09422,4.61333,17.83534,24.90901,0.62905,0.065097,5.125,2.83,287.6,5.4,17.7,2021-08-11 13:00:00,13.0,2.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.75486,0.75486,0.50324,0.56614
49.84261,3.45274,14.44759,19.74172,0.94357,0.071015,8.8,4.764,285.3,5.7,18.2,2021-08-11 14:00:00,14.0,2.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.00648,0.75486,0.75486,0.50324
51.98799,3.39471,14.80156,20.00671,0.44033,0.079892,11.55,5.66,278.4,5.1,19.1,2021-08-11 15:00:00,15.0,2.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.25162,1.00648,0.50324,0.75486
51.63874,3.27865,12.7271,17.7543,0.37743,0.091728,17.9,6.887,288.0,5.1,18.8,2021-08-11 16:00:00,16.0,2.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.50324,0.25162,1.00648,0.50324
49.94239,2.1761,9.78034,13.11698,0.62905,0.097646,8.825,4.646,300.6,4.1,18.2,2021-08-11 17:00:00,17.0,2.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.50324,0.50324,0.50324,0.69195
43.9054,4.93249,12.97365,20.53669,1.06938,0.103564,8.725,4.151,328.3,1.7,17.4,2021-08-11 18:00:00,18.0,2.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.75486,0.62905,0.50324,1.00648
20.85507,12.96954,37.92552,57.81187,2.01296,0.094687,14.625,7.146,88.2,3.3,15.1,2021-08-11 19:00:00,19.0,2.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2.26458,0.75486,0.50324,0.75486
34.52561,2.06004,19.98373,23.14242,1.19519,0.088769,15.35,7.264,82.6,3.3,13.0,2021-08-11 20:00:00,20.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.00648,2.26458,1.2581,0.25162
36.97034,1.10256,17.21202,18.90258,1.2581,0.073974,13.65,6.675,88.4,2.5,12.0,2021-08-11 21:00:00,21.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1.50972,1.19519,2.26458,0.50324
37.16991,1.10256,17.30035,18.99091,1.00648,0.076934,11.775,5.708,103.3,2.4,11.2,2021-08-11 22:00:00,22.0,2.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.75486,1.50972,1.2581,0.75486
43.85551,0.81241,11.60631,12.85199,0.88067,0.082851,11.15,5.354,127.0,2.3,10.5,2021-08-11 23:00:00,23.0,2.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.00648,1.00648,1.50972,1.2581
7.38409,3.09561,23.57141,28.31794,0.5025,0.088685,9.25,4.528,195.5,2.3,6.5,2021-08-12 03:00:00,3.0,3.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.005,0.25125,0.5025,1.00648
6.6357,4.57109,23.07066,30.07956,0.62812,0.103466,9.125,4.127,196.2,2.5,6.8,2021-08-12 04:00:00,4.0,3.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.75375,0.75375,0.5025,0.75486
2.6443,13.1925,27.95192,48.18014,0.5025,0.103466,10.125,4.575,199.7,3.2,6.9,2021-08-12 05:00:00,5.0,3.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.25125,0.75375,0.25125,0.75486
30.68389,1.47548,16.67498,18.93735,0.87937,0.085728,14.3,7.17,228.6,6.2,11.7,2021-08-12 22:00:00,22.0,3.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.75375,1.005,0.75375,0.75375
31.58195,1.07044,14.47744,16.11877,0.75375,0.044342,15.65,7.807,228.4,6.3,11.1,2021-08-12 23:00:00,23.0,3.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.005,0.87937,1.005,0.75375
41.51056,0.38768,6.01745,6.61188,0.3351,0.039443,17.75,8.019,231.2,5.8,10.1,2021-08-13 01:00:00,1.0,4.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.50264,0.75375,1.005,1.25624
45.16934,0.31014,3.06654,3.54208,0.67019,0.035499,17.95,7.759,227.5,5.7,9.6,2021-08-13 02:00:00,2.0,4.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.25132,0.3351,0.75375,0.87937
43.80562,0.26168,3.31794,3.71918,0.31415,0.035499,15.825,7.288,229.3,6.1,9.3,2021-08-13 03:00:00,3.0,4.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.50264,0.75396,0.25132,0.75375
43.05723,0.29076,2.91915,3.36498,0.31415,0.026624,11.975,5.943,231.2,5.9,9.1,2021-08-13 04:00:00,4.0,4.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.50264,0.31415,0.75396,1.005
41.21121,0.26168,3.49505,3.89629,0.37698,0.032541,11.3,5.613,239.5,6.1,9.0,2021-08-13 05:00:00,5.0,4.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.25132,0.50264,0.50264,0.25132
28.83787,7.41433,20.24458,31.61307,0.69113,0.059163,11.625,5.377,235.9,7.6,10.9,2021-08-13 07:00:00,7.0,4.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.00528,0.50264,0.50264,0.67019
31.48217,7.79232,19.17797,31.12603,0.43981,0.06508,14.825,5.731,236.3,8.3,12.5,2021-08-13 08:00:00,8.0,4.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.50264,0.69113,0.50264,0.25132
36.47142,6.48391,15.38402,25.32587,0.56547,0.056205,16.075,6.462,239.6,8.3,13.2,2021-08-13 09:00:00,9.0,4.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.50264,0.25132,0.25132,0.31415
40.96174,5.43718,13.71256,22.04945,0.6283,0.059163,16.85,6.675,235.7,7.6,13.6,2021-08-13 10:00:00,10.0,4.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.50264,0.50264,0.50264,0.37698
46.89895,4.97197,14.91291,22.53648,0.31415,0.056205,19.875,7.288,238.6,8.8,15.5,2021-08-13 11:00:00,11.0,4.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.25132,0.6283,0.50264,0.25132
48.34583,4.47768,14.25398,21.11965,0.37698,0.059163,18.825,7.099,248.1,9.1,16.4,2021-08-13 12:00:00,12.0,4.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.25132,0.25132,0.50264,0.50264
49.34368,3.4891,12.36052,17.7104,0.31415,0.038457,12.7,5.802,254.9,9.3,16.8,2021-08-13 13:00:00,13.0,4.0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.25132,0.25132,0.50264,0.43981
43.85551,5.55348,17.38624,25.90146,0.31415,0.038457,11.725,5.755,254.6,9.3,17.4,2021-08-13 14:00:00,14.0,4.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.50264,0.31415,0.25132,1.00528
48.49551,3.72171,12.13669,17.84323,0.25132,0.032541,8.575,4.906,257.0,7.4,16.0,2021-08-13 15:00:00,15.0,4.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.0,0.50264,0.50264,0.25132
54.68218,2.82036,10.06522,14.3897,0.56547,0.047332,10.275,5.755,261.1,8.9,17.4,2021-08-13 16:00:00,16.0,4.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.50264,0.0,0.25132,0.31415
52.5867,2.06438,7.99221,11.15755,0.50264,0.05029,11.225,6.274,262.5,7.8,16.8,2021-08-13 17:00:00,17.0,4.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.50264,0.50264,0.25132,0.37698
51.04003,1.74455,7.37572,10.05065,0.37698,0.041415,11.225,6.58,265.2,6.5,15.8,2021-08-13 18:00:00,18.0,4.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.50264,0.50264,0.50264,0.0
47.2482,1.25026,9.19624,11.11328,0.31415,0.026624,14.05,7.925,262.3,5.0,14.3,2021-08-13 19:00:00,19.0,4.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.50264,0.25132,0.50264,0.31415
47.59745,0.87227,8.00477,9.34224,0.18849,0.026624,13.7,7.665,263.3,4.6,13.1,2021-08-13 20:00:00,20.0,4.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.25132,0.31415,0.25132,0.75396
45.40218,0.81412,8.31531,9.56362,0.18849,0.038457,14.65,7.476,263.5,4.2,12.2,2021-08-13 21:00:00,21.0,4.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.25132,0.0,0.25132,0.50264
46.94884,0.63967,5.43921,6.42002,0.06283,0.029582,15.225,7.594,261.7,4.2,11.5,2021-08-13 22:00:00,22.0,4.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,0.25132,0.25132,0.50264
45.50196,1.88993,4.27486,7.17271,0.25132,0.038457,14.7,7.689,262.3,4.4,10.9,2021-08-13 23:00:00,23.0,4.0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.37698
30.73378,1.98701,17.90345,20.95015,0.50279,0.035523,15.5,7.995,258.6,4.6,9.1,2021-08-14 01:00:00,1.0,5.0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.50279,0.50264,0.0,0.0
31.46554,0.7013,10.08228,11.15759,0.83798,0.059204,15.625,8.915,257.3,4.6,9.3,2021-08-14 02:00:00,2.0,5.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.00557,0.50279,0.25132,0.25132
34.5755,0.49675,7.42847,8.19014,0.56564,0.041443,12.875,7.5,264.7,5.9,9.6,2021-08-14 03:00:00,3.0,5.0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.50279,1.00557,0.50279,0.0
36.32174,0.61364,6.31451,7.2554,0.31424,0.038483,13.75,7.618,264.0,5.9,9.6,2021-08-14 04:00:00,4.0,5.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.25139,0.50279,0.50279,0.0
35.12432,0.78896,6.53531,7.74503,0.50279,0.026643,12.225,7.453,268.2,5.6,9.5,2021-08-14 05:00:00,5.0,5.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.50279,0.31424,0.50279,0.50279
27.2912,5.23051,17.39615,25.41615,0.69133,0.041443,14.125,7.453,275.2,5.7,9.3,2021-08-14 07:00:00,7.0,5.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.75418,0.25139,0.50279,1.00557
27.79012,6.3409,17.78563,27.5082,0.25139,0.038483,16.05,7.476,272.3,5.5,9.5,2021-08-14 08:00:00,8.0,5.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.25139,0.69133,0.25139,0.25139
31.18281,7.27596,17.37566,28.53197,0.31424,0.038483,18.75,7.948,271.6,4.9,9.9,2021-08-14 09:00:00,9.0,5.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.50279,0.25139,0.75418,0.50279
41.2611,5.20129,10.67519,18.65038,0.50279,0.038483,15.675,7.925,257.2,4.0,10.0,2021-08-14 10:00:00,10.0,5.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.25139,0.50279,0.25139,0.50279
45.70153,3.85713,9.3088,15.22299,0.62848,0.044404,15.575,8.137,249.5,3.7,10.8,2021-08-14 11:00:00,11.0,5.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.75418,0.25139,0.25139,0.37709
48.19616,2.98051,9.31758,13.88764,0.31424,0.038483,25.875,10.094,254.1,3.0,13.1,2021-08-14 12:00:00,12.0,5.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,0.75418,0.50279,0.75418
52.08777,2.60064,8.11957,12.10717,0.31424,0.041443,21.7,9.269,268.3,2.6,14.4,2021-08-14 13:00:00,13.0,5.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.25139,0.0,0.75418,0.25139
52.98584,2.30844,8.8792,12.41875,0.37709,0.047364,23.675,8.868,269.1,2.5,15.0,2021-08-14 14:00:00,14.0,5.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.25139,0.25139,0.50279,0.31424
49.44347,3.21428,13.05421,17.98271,0.50279,0.050324,10.275,6.604,262.6,3.0,14.9,2021-08-14 15:00:00,15.0,5.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.75418,0.37709,0.25139,0.75418
49.8925,2.3961,13.19595,16.86992,0.37709,0.044404,13.0,7.925,256.5,2.9,14.7,2021-08-14 16:00:00,16.0,5.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.25139,0.75418,0.25139,0.50279
44.40433,3.30194,16.97036,22.03327,0.37709,0.053284,12.1,8.09,250.5,2.9,14.2,2021-08-14 17:00:00,17.0,5.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.50279,0.50279,0.25139,0.25139
43.9054,2.57142,12.39298,16.33578,0.25139,0.050324,11.55,7.736,227.0,2.0,13.3,2021-08-14 18:00:00,18.0,5.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,0.37709,0.50279,0.50279
42.70798,1.22727,9.1571,11.03889,0.25139,0.038483,11.4,7.877,210.0,1.4,12.8,2021-08-14 19:00:00,19.0,5.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.50279,0.0,0.50279,0.25139
34.72518,1.72402,13.55878,16.20224,0.75418,0.035523,12.675,8.656,106.4,0.8,12.2,2021-08-14 20:00:00,20.0,5.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.00557,0.25139,0.50279,0.50279
36.17206,2.80519,19.24543,23.54666,0.43994,0.059204,10.825,7.759,103.2,2.6,11.8,2021-08-14 21:00:00,21.0,5.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.25139,1.00557,0.25139,0.37709
40.41293,1.95779,14.71374,17.71564,0.37709,0.041443,9.275,6.415,126.0,3.0,11.7,2021-08-14 22:00:00,22.0,5.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.25139,0.43994,1.00557,0.25139
37.71873,3.56493,22.39815,27.86429,0.62848,0.050324,8.7,6.226,134.4,3.0,11.5,2021-08-14 23:00:00,23.0,5.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.75418,0.25139,0.75418,0.25139
59.77122,0.41112,4.11284,4.74321,0.25147,0.047397,4.775,3.561,58.0,3.1,11.8,2021-08-15 03:00:00,3.0,6.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.25147,0.25147,0.50293,0.25139
55.68003,0.26429,7.78352,8.18876,0.62866,0.041472,6.3,4.575,60.4,3.6,11.9,2021-08-15 04:00:00,4.0,6.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.7544,0.25147,0.25147,0.62848
47.2482,0.32302,11.58648,12.08177,0.7544,0.038509,5.95,4.458,58.0,3.3,11.8,2021-08-15 05:00:00,5.0,6.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.50293,0.7544,0.25147,0.0
43.00734,0.67541,13.731,14.76661,0.69153,0.041472,6.75,4.387,53.3,3.3,11.8,2021-08-15 07:00:00,7.0,6.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.7544,0.7544,1.00586,0.25147
44.10497,1.7913,17.6134,20.36002,0.50293,0.053322,5.725,3.774,40.2,3.3,11.8,2021-08-15 08:00:00,8.0,6.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.7544,0.7544,0.50293,0.25147
51.13981,1.08653,10.37104,12.03702,1.00586,0.044434,7.0,4.434,34.8,3.7,12.7,2021-08-15 09:00:00,9.0,6.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.00586,0.7544,0.7544,0.62866
46.5497,1.9675,6.15641,9.1732,0.67058,0.029623,11.75,6.769,16.0,3.8,14.1,2021-08-15 10:00:00,10.0,6.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.00586,1.00586,0.7544,0.25147
46.89895,1.14526,7.23817,8.99421,0.81726,0.038509,10.35,5.967,355.5,4.1,14.8,2021-08-15 11:00:00,11.0,6.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.00586,0.7544,1.50879,0.62866
51.98799,0.96907,6.16591,7.65179,0.3772,0.044434,7.225,4.693,341.2,5.0,13.9,2021-08-15 13:00:00,13.0,6.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.50293,0.7544,0.7544,0.50293
51.8882,1.05716,6.16507,7.78603,0.1886,0.044434,9.2,5.708,331.4,5.5,14.5,2021-08-15 14:00:00,14.0,6.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.50293,0.3772,0.7544,0.25147
51.53895,2.14369,7.5419,10.82885,0.69153,0.056283,9.45,6.038,329.9,5.9,15.1,2021-08-15 15:00:00,15.0,6.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.50293,0.50293,0.50293,0.7544
52.48691,1.35082,6.16228,8.2335,0.69153,0.053322,7.075,4.104,332.9,6.7,15.4,2021-08-15 16:00:00,16.0,6.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.50293,0.7544,0.0,0.7544
61.06842,0.8516,6.16703,7.4728,0.81726,0.062208,5.6,3.16,319.5,5.8,14.8,2021-08-15 17:00:00,17.0,6.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.7544,0.69153,0.7544,0.25147
61.26799,1.58574,6.69701,9.12845,0.44007,0.062208,8.775,5.967,324.5,6.2,14.1,2021-08-15 18:00:00,18.0,6.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.50293,0.7544,0.50293,0.0
61.91659,0.70477,5.58671,6.66735,1.19446,0.059245,17.125,12.311,310.1,5.0,13.2,2021-08-15 19:00:00,19.0,6.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.76026,0.50293,1.00586,0.7544
57.42627,0.55795,6.12507,6.98058,2.38892,0.038509,28.225,19.41,304.9,5.4,11.8,2021-08-15 20:00:00,20.0,6.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2.51466,1.76026,0.25147,0.7544
56.37853,0.58731,4.73763,5.63816,2.89185,0.032585,35.15,24.127,301.5,5.5,11.1,2021-08-15 21:00:00,21.0,6.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,3.26905,2.26319,1.25733,0.7544
57.37638,0.38175,3.84464,4.42998,3.33192,0.032585,38.425,25.519,302.3,5.9,10.8,2021-08-15 22:00:00,22.0,6.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2.76612,2.89185,2.26319,0.50293
59.82111,0.49922,4.112,4.87746,2.38892,0.035548,32.6,22.076,301.9,5.5,10.6,2021-08-15 23:00:00,23.0,6.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,2.01173,2.76612,3.26905,0.50293
70.89724,0.20657,1.88742,2.20416,0.62885,0.062251,14.475,8.349,301.1,5.4,10.0,2021-08-16 03:00:00,3.0,0.0,0.7071067811865475,0.7071067811865476,0.0,1.0,0.25154,0.75461,1.00615,3.01759
73.04262,0.23608,2.33699,2.69898,0.56596,0.074108,15.15,7.877,297.6,5.1,9.8,2021-08-16 04:00:00,4.0,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.50308,0.62885,0.75461,2.01173
74.38972,0.23608,2.69685,3.05884,0.50308,0.08893,15.2,8.231,295.1,4.8,9.6,2021-08-16 05:00:00,5.0,0.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.50308,0.50308,0.25154,1.25769
71.39617,1.00336,6.24359,7.78205,0.25154,0.094858,16.025,8.726,295.9,4.9,9.6,2021-08-16 06:00:00,6.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,0.25154,0.50308,0.50308,1.00615
64.61079,1.20993,13.07914,14.93434,0.18865,0.097822,10.325,4.764,305.2,5.3,10.4,2021-08-16 07:00:00,7.0,0.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.25154,0.50308,0.75461
60.61939,1.88867,15.5021,18.39803,0.37731,0.097822,6.275,3.137,310.9,5.6,11.3,2021-08-16 08:00:00,8.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.25154,0.0,0.25154,0.75461
60.96864,1.80014,14.64823,17.4084,0.37731,0.094858,5.075,2.476,307.1,5.9,12.0,2021-08-16 09:00:00,9.0,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.25154,0.37731,0.0,0.50308
60.5695,3.27567,15.93944,20.96206,0.37731,0.103751,4.875,2.429,311.2,6.2,12.8,2021-08-16 10:00:00,10.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.25154,0.50308,0.25154,0.50308
63.96219,3.45273,16.07279,21.3669,0.18865,0.112644,10.375,5.731,313.3,6.6,13.4,2021-08-16 11:00:00,11.0,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.25154,0.37731,0.50308,0.25154
61.16821,3.48224,16.43239,21.77175,0.56596,0.115609,10.375,5.33,313.4,7.3,13.9,2021-08-16 12:00:00,12.0,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.50308,0.25154,0.25154,0.50308
59.42197,2.56742,15.40602,19.34267,0.37731,0.100787,8.325,4.741,310.4,6.5,14.2,2021-08-16 13:00:00,13.0,0.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.25154,0.50308,0.25154,0.50308
59.871,1.82965,13.25349,16.05891,0.37731,0.100787,9.2,5.071,319.6,5.4,14.9,2021-08-16 14:00:00,14.0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.37731,0.50308,0.50308
57.2267,2.06574,14.42092,17.58834,0.0,0.085966,10.975,5.212,313.5,4.7,14.9,2021-08-16 15:00:00,15.0,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,0.0,0.0,0.25154
56.62799,2.30182,12.57449,16.1039,0.56596,0.097822,8.1,4.693,296.6,4.4,13.8,2021-08-16 16:00:00,16.0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.50308,0.0,0.75461,0.18865
57.47616,1.44602,10.78288,13.00007,0.44019,0.103751,9.125,5.236,290.4,4.1,13.4,2021-08-16 17:00:00,17.0,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.50308,0.50308,0.0,0.56596
54.78197,1.18042,11.63995,13.4499,0.18865,0.103751,6.975,4.269,292.3,5.5,13.1,2021-08-16 18:00:00,18.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.50308,0.75461,0.75461
57.37638,0.76727,7.86511,9.04157,0.18865,0.083,4.2,2.571,294.8,5.7,12.9,2021-08-16 19:00:00,19.0,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.18865,0.50308,0.0
57.57595,0.5607,6.96731,7.82703,0.18865,0.083,3.25,2.075,288.7,6.0,12.5,2021-08-16 20:00:00,20.0,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.25154,0.0,0.0,0.50308
58.07487,0.53119,6.74266,7.55714,0.25154,0.071143,2.85,1.91,284.3,6.1,12.6,2021-08-16 21:00:00,21.0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.25154,0.25154,0.25154,0.50308
57.37638,0.41315,7.64338,8.27686,0.50308,0.062251,2.8,2.005,277.3,6.7,12.5,2021-08-16 22:00:00,22.0,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.75461,0.25154,0.25154,0.25154
54.73207,0.41315,7.68836,8.32185,0.56596,0.038536,2.95,2.17,281.8,7.3,12.7,2021-08-16 23:00:00,23.0,0.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.50308,0.75461,0.25154,0.25154
62.36563,0.32621,2.1225,2.62268,0.62903,0.062294,3.825,2.123,292.4,6.5,13.2,2021-08-17 03:00:00,3.0,1.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.0,1.00644,0.50322,0.75461
61.06842,0.29655,2.21319,2.6679,0.62903,0.053395,2.15,1.203,297.8,6.4,13.2,2021-08-17 04:00:00,4.0,1.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.00644,0.0,1.00644,0.56596
